E,H,C,timestamp
184.6262564,388.8320746,4.294560191,12/06/2016 04:00:00
186.0845977,395.7617587,4.294847093,12/06/2016 04:15:00
184.9367444,402.6914428,4.295133995,12/06/2016 04:30:00
183.7888912,409.6211269,4.295420898,12/06/2016 04:45:00
182.641038,416.550811,4.2957078,12/06/2016 05:00:00
181.4931847,440.605719,4.295994703,12/06/2016 05:15:00
180.3453314,464.6606269,4.296281605,12/06/2016 05:30:00
179.1974782,488.7155352,4.296568508,12/06/2016 05:45:00
184.9029161,512.7704431,4.29685541,12/06/2016 06:00:00
190.6083539,536.7909217,4.297142313,12/06/2016 06:15:00
191.2383542,560.8114005,4.297429215,12/06/2016 06:30:00
184.8151894,584.8318791,4.297716117,12/06/2016 06:45:00
186.8723344,608.8523577,4.29800302,12/06/2016 07:00:00
186.4024245,598.5248617,4.298289922,12/06/2016 07:15:00
186.7442138,588.1973659,4.298576825,12/06/2016 07:30:00
186.6631949,577.8698701,4.298863727,12/06/2016 07:45:00
187.1727505,567.5423741,4.29915063,12/06/2016 08:00:00
187.6823061,550.8522602,4.299437532,12/06/2016 08:15:00
188.1918617,534.1621462,4.299724434,12/06/2016 08:30:00
188.0421387,517.4720321,4.300011337,12/06/2016 08:45:00
186.9328357,500.7819181,4.300298239,12/06/2016 09:00:00
186.365703,495.3836323,4.300585142,12/06/2016 09:15:00
187.532376,489.9853464,4.300872044,12/06/2016 09:30:00
187.5809875,484.5870606,4.301158947,12/06/2016 09:45:00
194.0087756,479.1887748,4.301445849,12/06/2016 10:00:00
200.4365638,477.7953664,4.301732751,12/06/2016 10:15:00
209.3203252,476.401958,4.302019654,12/06/2016 10:30:00
197.6051165,475.0085496,4.302306556,12/06/2016 10:45:00
201.4814539,473.6151411,4.302593459,12/06/2016 11:00:00
209.6753839,466.2615611,4.302880361,12/06/2016 11:15:00
207.7204702,458.9079812,4.303167264,12/06/2016 11:30:00
203.9432197,451.5544011,4.303454166,12/06/2016 11:45:00
200.1659691,444.2008211,4.303741068,12/06/2016 12:00:00
196.3887186,437.9074224,4.304027971,12/06/2016 12:15:00
193.4122161,431.6140235,4.304314873,12/06/2016 12:30:00
194.0193141,425.3206248,4.304601776,12/06/2016 12:45:00
195.6432664,419.0272261,4.304888678,12/06/2016 13:00:00
196.5191531,418.6255743,4.305175581,12/06/2016 13:15:00
